PVSYST v6.88
;File;File date;Description
Project;PVPMC_Challenge_1and2.PRJ;10/10/21 17h50;PVPMC_Challenge_1and2;
Geographical Site;ABQ_SAM_CSV_2019.SIT;10/10/21 17h50;ABQ;United States;North_America;;
Meteo data;ABQ_SAM_CSV_2019.MET;10/10/21 17h37;ABQ;;2019;
Simulation variant;PVPMC_Challenge_1and2.VC0;10/10/21 17h53;S1;
Simulation date;;10/10/21 17h54

Simulation:;Hourly values; from 01/01/19; to 31/12/19 

date;GlobInc;GlobEff;EArray;HSol;AzSol;DiffHor;TArray
    ;W/m²;W/m²;W;°;°;W/m²;°C

27/06/19 07:00;468.88;444.7;5441.1;29.174;-99.432;61.196;42.812
27/06/19 08:00;581.1;557.66;6759;41.386;-91.623;70.9;48.358
27/06/19 09:00;681.16;658.32;7862.1;53.637;-82.258;179.4;54.312
27/06/19 10:00;731.82;709.62;8371.5;65.518;-68.276;263.8;58.455
27/06/19 11:00;595.96;577.53;6862.7;75.562;-38.8;344.8;54.47
27/06/19 12:00;781.18;760.52;8862.6;77.499;22.596;170.2;62.44
27/06/19 13:00;768.09;747.34;8701.2;68.935;61.846;83.796;62.566
27/06/19 14:00;704.43;682.72;7987.5;57.352;78.708;58.404;60.482
27/06/19 15:00;622.98;599.51;7052.3;45.153;88.999;57.197;57.72
27/06/19 16:00;520.72;495.77;5865.3;32.902;97.114;56.399;53.962
27/06/19 17:00;404.1;379.07;4501.1;20.851;104.59;57.197;49.257
27/06/19 18:00;195.07;181.79;2120.2;9.2044;112.19;69.105;41.12
27/06/19 19:00;9.9769;9.5986;60.43;1.7798;117.61;9.704;33.361
27/06/19 20:00;0;0;0;0;0;0;0
27/06/19 21:00;0;0;0;0;0;0;0
27/06/19 22:00;0;0;0;0;0;0;0
27/06/19 23:00;0;0;0;0;0;0;0
28/06/19 00:00;0;0;0;0;0;0;0
28/06/19 01:00;0;0;0;0;0;0;0
28/06/19 02:00;0;0;0;0;0;0;0
28/06/19 03:00;0;0;0;0;0;0;0
28/06/19 04:00;0;0;0;0.21;-118.81;0;0
28/06/19 05:00;78;73.601;834.37;5.6937;-114.64;45.997;25.328
28/06/19 06:00;253.82;240.11;2934.8;17.171;-106.88;132.6;33.181
28/06/19 07:00;476.75;452.72;5546;29.121;-99.427;97.399;42.682
28/06/19 08:00;571.28;548.21;6665.1;41.333;-91.616;77.004;47.256
28/06/19 09:00;658.06;636.45;7649.6;53.584;-82.25;78.3;52.153
28/06/19 10:00;719.28;699.14;8319;65.464;-68.278;76.395;55.88
28/06/19 11:00;751.01;731.85;8640.5;75.513;-38.884;75.897;58.474
28/06/19 12:00;754.07;735.04;8644.2;77.487;22.354;78.699;59.623
28/06/19 13:00;741.82;721.71;8458.7;68.953;61.705;86;60.438
28/06/19 14:00;711.05;688.7;8086;57.378;78.62;119.5;59.566
28/06/19 15:00;638.62;614.54;7245.7;45.18;88.933;127.3;57.326
28/06/19 16:00;420;400.51;4765.9;32.928;97.058;97.698;49.454
28/06/19 17:00;296.74;279.16;3312.7;20.875;104.54;65.505;44.486
28/06/19 18:00;50.219;47.016;485.15;9.225;112.14;23.098;34.793
28/06/19 19:00;0;0;0;1.7974;117.56;5.595;0
28/06/19 20:00;0;0;0;0;0;0;0
28/06/19 21:00;0;0;0;0;0;0;0
28/06/19 22:00;0;0;0;0;0;0;0
28/06/19 23:00;0;0;0;0;0;0;0
29/06/19 00:00;0;0;0;0;0;0;0
29/06/19 01:00;0;0;0;0;0;0;0
29/06/19 02:00;0;0;0;0;0;0;0
29/06/19 03:00;0;0;0;0;0;0;0
29/06/19 04:00;0;0;0;0.1524;-118.81;1.3974;0
29/06/19 05:00;35.45;33.708;342.28;5.6363;-114.64;30.698;22.889
29/06/19 06:00;309.94;291.15;3587.1;17.114;-106.87;102.8;34.273
29/06/19 07:00;486.55;461.82;5675.6;29.064;-99.414;90.398;41.985
29/06/19 08:00;584.82;561.19;6844.9;41.277;-91.599;90.298;46.56
29/06/19 09:00;661.44;639.72;7737.5;53.527;-82.231;66.302;50.362
29/06/19 10:00;734.21;713.54;8533.6;65.407;-68.265;84.504;54.574
29/06/19 11:00;732.07;712.26;8488.5;75.458;-38.949;171.3;55.576
29/06/19 12:00;791.42;770.81;9089;77.468;22.105;137;59.203
29/06/19 13:00;754.14;733.6;8633.1;68.965;61.548;93.799;59.416
29/06/19 14:00;543;524.96;6249.5;57.399;78.521;234.8;52.878
29/06/19 15:00;649.34;624.84;7359.7;45.203;88.858;174.6;57.772
29/06/19 16:00;513.87;489.41;5814.7;32.951;96.995;71.698;52.6
29/06/19 17:00;377.91;354.16;4217.5;20.895;104.48;45.897;47.406
29/06/19 18:00;235.2;215.8;2541.6;9.2411;112.08;32.902;41.859
29/06/19 19:00;0;0;0;1.8101;117.5;6.0039;0
29/06/19 20:00;0;0;0;0;0;0;0
29/06/19 21:00;0;0;0;0;0;0;0
29/06/19 22:00;0;0;0;0;0;0;0
29/06/19 23:00;0;0;0;0;0;0;0
30/06/19 00:00;0;0;0;0;0;0;0
30/06/19 01:00;0;0;0;0;0;0;0
30/06/19 02:00;0;0;0;0;0;0;0
30/06/19 03:00;0;0;0;0;0;0;0
30/06/19 04:00;0;0;0;0.0909;-118.8;0;0
30/06/19 05:00;184.3;167.49;2038.4;5.5751;-114.63;22.799;27.071
30/06/19 06:00;337.82;314.68;3902.8;17.054;-106.85;44.8;33.581
30/06/19 07:00;469.52;444.95;5504.9;29.005;-99.394;52.599;39.491
30/06/19 08:00;577.78;554.27;6799;41.218;-91.574;62.203;44.73
30/06/19 09:00;665;643.1;7818.1;53.468;-82.2;68.995;48.9
30/06/19 10:00;724.71;704.26;8481.2;65.346;-68.237;82.599;52.454
30/06/19 11:00;756.33;736.71;8814.5;75.397;-38.995;98.397;54.687
30/06/19 12:00;760.1;740.55;8812.5;77.441;21.847;105.3;56.3
30/06/19 13:00;743.36;723.1;8589.8;68.972;61.377;90.897;56.625
30/06/19 14:00;692.53;671.01;7982.8;57.415;78.41;70.601;55.592
30/06/19 15:00;615.57;592.31;7073.3;45.222;88.774;59.102;53.314
30/06/19 16:00;514.37;489.61;5875.4;32.969;96.924;51.901;49.739
30/06/19 17:00;392.59;367.66;4419.9;20.911;104.41;41.499;45.268
30/06/19 18:00;241.74;220.79;2628.9;9.2526;112.02;23.298;39.196
30/06/19 19:00;0;0;0;1.8179;117.44;3.5006;0
30/06/19 20:00;0;0;0;0;0;0;0
30/06/19 21:00;0;0;0;0;0;0;0
30/06/19 22:00;0;0;0;0;0;0;0
30/06/19 23:00;0;0;0;0;0;0;0
01/07/19 00:00;0;0;0;0;0;0;0
01/07/19 01:00;0;0;0;0;0;0;0
01/07/19 02:00;0;0;0;0;0;0;0
01/07/19 03:00;0;0;0;0;0;0;0
01/07/19 04:00;0;0;0;0;0;0.5918;0
01/07/19 05:00;146.57;133.89;1617.2;5.5103;-114.61;22.899;24.04
01/07/19 06:00;326.37;304.29;3769.3;16.991;-106.83;51.402;33.393
01/07/19 07:00;460;436.06;5376.5;28.943;-99.366;63.4;40.256
01/07/19 08:00;569.22;546.03;6666.3;41.156;-91.539;71.997;45.978
01/07/19 09:00;662.18;640.34;7743.5;53.406;-82.159;63.4;50.425
01/07/19 10:00;723.61;703.32;8434;65.281;-68.193;63.4;53.683
01/07/19 11:00;762.35;743;8825.1;75.33;-39.023;56.798;56.862
01/07/19 12:00;764.8;745.67;8835;77.407;21.583;55.9;57.594
01/07/19 13:00;739.93;720.07;8514.6;68.974;61.19;56.399;57.909
01/07/19 14:00;685.81;664.57;7862.7;57.428;78.288;56.299;57.082
01/07/19 15:00;607.58;584.58;6944.9;45.237;88.682;54.305;54.662
01/07/19 16:00;505.52;481.14;5739.2;32.983;96.847;51.003;51.249
01/07/19 17:00;381.04;356.86;4263.4;20.922;104.34;41.898;46.596
01/07/19 18:00;222.24;203.06;2390.1;9.2593;111.96;22.799;40.817
01/07/19 19:00;0;0;0;1.8207;117.38;2.0046;0
01/07/19 20:00;0;0;0;0;0;0;0
01/07/19 21:00;0;0;0;0;0;0;0
01/07/19 22:00;0;0;0;0;0;0;0
01/07/19 23:00;0;0;0;0;0;0;0
02/07/19 00:00;0;0;0;0;0;0;0
02/07/19 01:00;0;0;0;0;0;0;0
02/07/19 02:00;0;0;0;0;0;0;0
02/07/19 03:00;0;0;0;0;0;0;0
02/07/19 04:00;0;0;0;0;0;0;0
02/07/19 05:00;151.88;139.42;1671.7;5.4418;-114.59;32.304;27.212
02/07/19 06:00;330.03;308.77;3811.7;16.924;-106.8;79.198;34.677
02/07/19 07:00;445.43;422.52;5193.1;28.878;-99.33;79.597;40.77
02/07/19 08:00;567.61;544.44;6632.1;41.092;-91.496;82.399;46.61
02/07/19 09:00;642.68;620.77;7486.3;53.341;-82.106;198.6;50.938
02/07/19 10:00;715.82;694.51;8274.1;65.214;-68.135;191.5;55.473
02/07/19 11:00;735.59;715.12;8448.8;75.258;-39.032;212.8;58.1
02/07/19 12:00;715.56;694.49;8189.7;77.366;21.313;331.5;58.397
02/07/19 13:00;801.03;778.13;9067;68.97;60.99;196;62.624
02/07/19 14:00;660.65;639.04;7525.9;57.436;78.155;222.8;58.029
02/07/19 15:00;567.96;546.44;6467.6;45.248;88.581;144.5;54.986
02/07/19 16:00;536.49;511.98;6068.3;32.993;96.762;172.4;53.835
02/07/19 17:00;357.63;336.24;3997.2;20.929;104.27;77.802;47.076
02/07/19 18:00;191.03;177.64;2070.5;9.2614;111.88;63.201;40.807
02/07/19 19:00;0;0;0;1.8185;117.3;3.2014;0
02/07/19 20:00;0;0;0;0;0;0;0
02/07/19 21:00;0;0;0;0;0;0;0
02/07/19 22:00;0;0;0;0;0;0;0
02/07/19 23:00;0;0;0;0;0;0;0
03/07/19 00:00;0;0;0;0;0;0;0
03/07/19 01:00;0;0;0;0;0;0;0
03/07/19 02:00;0;0;0;0;0;0;0
03/07/19 03:00;0;0;0;0;0;0;0
03/07/19 04:00;0;0;0;0;0;0;0
03/07/19 05:00;24.29;23.374;215.17;5.5561;-114.42;27.899;27.229
03/07/19 06:00;233.46;218.52;2647.7;16.855;-106.77;57.097;33.942
03/07/19 07:00;445.76;422.33;5138.8;28.81;-99.287;58.304;43.747
03/07/19 08:00;555.38;532.55;6427.2;41.025;-91.443;62.004;49.091
03/07/19 09:00;644.76;623.3;7450.1;53.274;-82.042;69.205;53.565
03/07/19 10:00;704.04;684.03;8095;65.143;-68.061;75.997;57.261
03/07/19 11:00;740.72;721.37;8484.9;75.181;-39.022;93.799;59.426
03/07/19 12:00;713.49;694.83;8158.7;77.317;21.038;114.4;59.612
03/07/19 13:00;680.84;662.02;7766.6;68.961;60.775;96.103;59.44
03/07/19 14:00;681.24;660;7716.2;57.44;78.012;60.797;60.383
03/07/19 15:00;377.27;362.97;4302.3;45.255;88.471;169.2;49.105
03/07/19 16:00;361.29;345.58;4104.3;32.999;96.669;195.1;47.785
03/07/19 17:00;172.32;163.25;1887.8;20.932;104.18;84.304;41.191
03/07/19 18:00;52.201;49.09;507.98;9.2587;111.8;27.596;35.812
03/07/19 19:00;0;0;0;1.8112;117.23;5.9042;0
03/07/19 20:00;0;0;0;0;0;0;0
03/07/19 21:00;0;0;0;0;0;0;0
03/07/19 22:00;0;0;0;0;0;0;0
03/07/19 23:00;0;0;0;0;0;0;0
04/07/19 00:00;0;0;0;0;0;0;0
04/07/19 01:00;0;0;0;0;0;0;0
04/07/19 02:00;0;0;0;0;0;0;0
04/07/19 03:00;0;0;0;0;0;0;0
04/07/19 04:00;0;0;0;0;0;0;0
04/07/19 05:00;28.086;26.485;254.13;5.4806;-114.39;19.099;24.133
04/07/19 06:00;214.16;200.66;2441;16.782;-106.72;57.905;31.066
04/07/19 07:00;435.83;413.29;5076.8;28.74;-99.236;80.704;40.633
04/07/19 08:00;551.91;529.29;6435.9;40.956;-91.382;99.703;46.82
04/07/19 09:00;648.63;626.67;7543;53.204;-81.966;135.4;51.585
04/07/19 10:00;724.82;702.97;8402;65.068;-67.973;211.4;54.637
04/07/19 11:00;657.59;639.79;7651.8;75.098;-38.994;134.2;53.641
04/07/19 12:00;658.49;640.22;7623.1;77.261;20.759;195.7;54.919
04/07/19 13:00;727.82;707.18;8341.7;68.947;60.547;151;58.465
04/07/19 14:00;716.44;693.25;8141.9;57.44;77.857;187.2;59.533
04/07/19 15:00;603.31;580.36;6864.8;45.258;88.353;182.4;55.826
04/07/19 16:00;522.15;497.51;5913.4;33.001;96.57;109.1;52.678
04/07/19 17:00;336.12;315.73;3757.4;20.93;104.09;67.599;45.754
04/07/19 18:00;222.94;204.45;2403.6;9.2512;111.72;32.702;41.291
04/07/19 19:00;0;0;0;1.7988;117.15;4.2985;0
04/07/19 20:00;0;0;0;0;0;0;0
04/07/19 21:00;0;0;0;0;0;0;0
04/07/19 22:00;0;0;0;0;0;0;0
04/07/19 23:00;0;0;0;0;0;0;0
05/07/19 00:00;0;0;0;0;0;0;0
05/07/19 01:00;0;0;0;0;0;0;0
05/07/19 02:00;0;0;0;0;0;0;0
05/07/19 03:00;0;0;0;0;0;0;0
05/07/19 04:00;0;0;0;0;0;0;0
05/07/19 05:00;136.35;124.2;1473.8;5.4018;-114.35;20.196;27.39
05/07/19 06:00;310.84;289.29;3554.5;16.707;-106.67;45.997;34.981
05/07/19 07:00;440.1;416.7;5111.4;28.667;-99.178;55.102;41.173
05/07/19 08:00;546.89;524.21;6386.1;40.884;-91.312;59.6;46.155
05/07/19 09:00;634.53;613.26;7399.1;53.131;-81.88;61.805;50.689
05/07/19 10:00;700.48;680.54;8108.5;64.99;-67.87;61.296;55.276
05/07/19 11:00;737.9;718.82;8482.6;75.01;-38.948;61.904;58.473
05/07/19 12:00;745.81;726.8;8516.4;77.197;20.476;63.799;60.558
05/07/19 13:00;736.17;715.51;8348.5;68.927;60.306;122.8;61.633
05/07/19 14:00;636.03;615.38;7214.4;57.435;77.692;165.8;58.944
05/07/19 15:00;642.96;618.41;7240.3;45.257;88.227;142;59.363
05/07/19 16:00;530.99;505.55;5945.4;32.999;96.464;87.197;55.877
05/07/19 17:00;411.13;385.63;4558.3;20.923;104;69.903;50.793
05/07/19 18:00;238.76;218.11;2566.2;9.2389;111.63;27.596;42.348
05/07/19 19:00;0;0;0;1.7813;117.06;2.603;0
05/07/19 20:00;0;0;0;0;0;0;0
05/07/19 21:00;0;0;0;0;0;0;0
05/07/19 22:00;0;0;0;0;0;0;0
05/07/19 23:00;0;0;0;0;0;0;0
06/07/19 00:00;0;0;0;0;0;0;0
06/07/19 01:00;0;0;0;0;0;0;0
06/07/19 02:00;0;0;0;0;0;0;0
06/07/19 03:00;0;0;0;0;0;0;0
06/07/19 04:00;0;0;0;0;0;0;0
06/07/19 05:00;20.049;19.021;166.08;5.3197;-114.3;18.999;25.055
06/07/19 06:00;245.7;229.28;2790.6;16.628;-106.62;50.505;33.55
06/07/19 07:00;441.53;417.86;5107.3;28.591;-99.112;51.502;42.277
06/07/19 08:00;546.34;523.56;6365.7;40.81;-91.233;56.898;46.719
06/07/19 09:00;631.52;610.26;7334.6;53.056;-81.783;61.705;51.757
06/07/19 10:00;697.38;677.4;8046.1;64.909;-67.753;65.804;56.126
06/07/19 11:00;728.55;709.54;8365.9;74.916;-38.884;69.304;58.615
06/07/19 12:00;745.55;726.28;8517.2;77.126;20.19;80.504;60.324
06/07/19 13:00;736.47;716.05;8369.8;68.901;60.051;89.401;61.133
06/07/19 14:00;720.68;697.62;8129.5;57.425;77.516;123.4;61.776
06/07/19 15:00;540.62;519.94;6104.4;45.251;88.092;158.3;56.688
06/07/19 16:00;294.86;281.98;3321.6;32.992;96.351;161;46.736
06/07/19 17:00;302.88;286.93;3378.8;20.913;103.9;152;47.12
06/07/19 18:00;69.567;65.452;705.53;9.2218;111.54;37.599;35.466
06/07/19 19:00;0;0;0;1.7586;116.97;0.8976;0
06/07/19 20:00;0;0;0;0;0;0;0
06/07/19 21:00;0;0;0;0;0;0;0
06/07/19 22:00;0;0;0;0;0;0;0
06/07/19 23:00;0;0;0;0;0;0;0
07/07/19 00:00;0;0;0;0;0;0;0
07/07/19 01:00;0;0;0;0;0;0;0
07/07/19 02:00;0;0;0;0;0;0;0
07/07/19 03:00;0;0;0;0;0;0;0
07/07/19 04:00;0;0;0;0;0;0;0
07/07/19 05:00;136.34;124.32;1474.2;5.2344;-114.24;21.901;27.635
07/07/19 06:00;331.17;309.32;3802.3;16.547;-106.55;79.896;35.977
07/07/19 07:00;302.59;290.71;3549.5;28.513;-99.039;298;36.938
07/07/19 08:00;430.01;413.32;5042.4;40.734;-91.146;361.5;42.676
07/07/19 09:00;592.2;571.04;6885.9;52.978;-81.676;354.6;50.115
07/07/19 10:00;768;745.16;8789.7;64.825;-67.621;160;58.861
07/07/19 11:00;764.71;744.04;8727.1;74.817;-38.802;132.3;60.451
07/07/19 12:00;628.81;609;7205;77.048;19.903;388.9;56.265
07/07/19 13:00;717.8;696.51;8134.9;68.869;59.784;225;61.133
07/07/19 14:00;647.69;626.4;7337;57.41;77.33;192.9;59.367
07/07/19 15:00;615.54;591.82;6932;45.241;87.949;75.498;58.794
07/07/19 16:00;404.93;385.69;4547.6;32.981;96.231;88.902;51.503
07/07/19 17:00;338.47;317.73;3740.6;20.897;103.79;68.596;48.905
07/07/19 18:00;243.56;222.74;2598.6;9.1997;111.44;32.004;45.113
07/07/19 19:00;0;0;0;1.7308;116.87;3.3012;0
07/07/19 20:00;0;0;0;0;0;0;0
07/07/19 21:00;0;0;0;0;0;0;0
07/07/19 22:00;0;0;0;0;0;0;0
07/07/19 23:00;0;0;0;0;0;0;0
08/07/19 00:00;0;0;0;0;0;0;0
08/07/19 01:00;0;0;0;0;0;0;0
08/07/19 02:00;0;0;0;0;0;0;0
08/07/19 03:00;0;0;0;0;0;0;0
08/07/19 04:00;0;0;0;0;0;0;0
08/07/19 05:00;157.46;142.67;1710.6;5.3326;-114.05;19.298;27.783
08/07/19 06:00;319.42;296.63;3631.3;16.463;-106.48;42.396;36.5
08/07/19 07:00;448.83;424.51;5165.2;28.433;-98.958;53.497;43.828
08/07/19 08:00;558.95;535.39;6457.6;40.655;-91.05;59.201;49.328
08/07/19 09:00;642.48;620.6;7408.3;52.898;-81.557;67.1;53.891
08/07/19 10:00;701.51;681.13;8042.3;64.738;-67.475;74.8;57.875
08/07/19 11:00;731.46;712.01;8360.2;74.713;-38.703;85.9;59.819
08/07/19 12:00;738.29;719;8395.6;76.963;19.615;82.3;61.459
08/07/19 13:00;716.15;695.54;8092.6;68.832;59.506;150.6;62.186
08/07/19 14:00;700.82;678.34;7880.8;57.391;77.134;97.798;62.386
08/07/19 15:00;521.65;501.53;5889.2;45.226;87.798;115.7;56.204
08/07/19 16:00;507.46;483.46;5684.5;32.965;96.105;128.5;55.378
08/07/19 17:00;389.45;364.53;4295.4;20.877;103.68;52.898;50.829
08/07/19 18:00;225.05;204.83;2383.9;9.1727;111.33;20.495;44.131
08/07/19 19:00;0;0;0;1.8806;116.63;1.7952;0
08/07/19 20:00;0;0;0;0;0;0;0
08/07/19 21:00;0;0;0;0;0;0;0
08/07/19 22:00;0;0;0;0;0;0;0
08/07/19 23:00;0;0;0;0;0;0;0
09/07/19 00:00;0;0;0;0;0;0;0
09/07/19 01:00;0;0;0;0;0;0;0
09/07/19 02:00;0;0;0;0;0;0;0
09/07/19 03:00;0;0;0;0;0;0;0
09/07/19 04:00;0;0;0;0;0;0;0
09/07/19 05:00;133.56;121.66;1431.5;5.2411;-113.98;21.203;29.313
09/07/19 06:00;300.3;279.34;3391.4;16.377;-106.41;52.2;37.912
09/07/19 07:00;444.77;420.85;5103.5;28.351;-98.869;67.898;44.694
09/07/19 08:00;554.23;530.78;6382.5;40.574;-90.945;67.898;50.122
09/07/19 09:00;641.58;619.62;7378.1;52.816;-81.428;64.098;54.597
09/07/19 10:00;702.42;682.03;8049.4;64.647;-67.315;60.299;58.011
09/07/19 11:00;732.64;713.34;8339.1;74.604;-38.586;59.501;61.072
09/07/19 12:00;738.93;719.79;8386.4;76.87;19.327;57.905;62.08
09/07/19 13:00;721.98;701.94;8147;68.789;59.216;61.296;62.947
09/07/19 14:00;632.83;612.39;7151.9;57.367;76.929;98.197;59.961
09/07/19 15:00;585.52;562.77;6582.3;45.207;87.639;80.096;58.653
09/07/19 16:00;441.8;420.24;4947.2;32.945;95.972;68.497;53.169
09/07/19 17:00;368.34;344.98;4060;20.853;103.56;58.902;50.317
09/07/19 18:00;206.04;188.94;2185.5;9.1407;111.22;34.498;44.198
09/07/19 19:00;0;0;0;1.8425;116.52;4.099;0
09/07/19 20:00;0;0;0;0;0;0;0
09/07/19 21:00;0;0;0;0;0;0;0
09/07/19 22:00;0;0;0;0;0;0;0
09/07/19 23:00;0;0;0;0;0;0;0
10/07/19 00:00;0;0;0;0;0;0;0
10/07/19 01:00;0;0;0;0;0;0;0
10/07/19 02:00;0;0;0;0;0;0;0
10/07/19 03:00;0;0;0;0;0;0;0
10/07/19 04:00;0;0;0;0;0;1.907;0
10/07/19 05:00;110.36;102.68;1180.2;5.1466;-113.91;45.299;31.497
10/07/19 06:00;217.75;205.58;2479.7;16.288;-106.32;115.9;34.051
10/07/19 07:00;390.68;371.51;4520.5;28.266;-98.773;162.6;41.895
10/07/19 08:00;491.69;471.75;5699.6;40.491;-90.831;250.5;47.304
10/07/19 09:00;557.94;537.96;6436;52.731;-81.289;294;51.748
10/07/19 10:00;666.25;645.36;7602.5;64.554;-67.142;236.8;58.042
10/07/19 11:00;742.13;721.9;8384.4;74.49;-38.454;115.9;62.985
10/07/19 12:00;736.84;717.38;8304.1;76.77;19.04;82.699;63.866
10/07/19 13:00;715.52;695.39;8044.8;68.74;58.914;78.001;63.771
10/07/19 14:00;664.58;643.18;7450.2;57.338;76.714;72.097;62.714
10/07/19 15:00;591.02;567.92;6614.8;45.183;87.473;61.595;59.912
10/07/19 16:00;485.95;462;5408.8;32.92;95.832;67.699;55.998
10/07/19 17:00;357.36;334.11;3912.4;20.823;103.44;45.698;51.217
10/07/19 18:00;193.13;176.46;2025;9.1038;111.11;25.901;44.964
10/07/19 19:00;0;0;0;1.7992;116.41;2.8025;0
10/07/19 20:00;0;0;0;0;0;0;0
10/07/19 21:00;0;0;0;0;0;0;0
10/07/19 22:00;0;0;0;0;0;0;0
10/07/19 23:00;0;0;0;0;0;0;0
11/07/19 00:00;0;0;0;0;0;0;0
11/07/19 01:00;0;0;0;0;0;0;0
11/07/19 02:00;0;0;0;0;0;0;0
11/07/19 03:00;0;0;0;0;0;0;0
11/07/19 04:00;0;0;0;0;0;0;0
11/07/19 05:00;135.03;122.35;1438.4;5.2365;-113.69;18.002;29.729
11/07/19 06:00;311.05;288.36;3512.9;16.197;-106.23;41.399;37.467
11/07/19 07:00;444.47;419.89;5099;28.179;-98.67;52.1;44.253
11/07/19 08:00;553.78;530.02;6362.7;40.406;-90.709;61.096;50.59
11/07/19 09:00;636.6;614.54;7276.4;52.644;-81.139;63.799;56.126
11/07/19 10:00;696.89;676.35;7920.6;64.457;-66.954;67.3;60.131
11/07/19 11:00;728.28;708.73;8225.5;74.37;-38.304;71.598;63.039
11/07/19 12:00;733.57;714.21;8239.9;76.663;18.754;70.501;64.745
11/07/19 13:00;714.04;693.94;8003.3;68.685;58.603;67.3;64.603
11/07/19 14:00;667.43;645.87;7459.3;57.304;76.489;64.896;63.569
11/07/19 15:00;591.37;568.12;6595.5;45.155;87.299;59.8;60.824
11/07/19 16:00;491.77;467.21;5440.9;32.891;95.686;55.701;57.61
11/07/19 17:00;329.53;308.41;3592.5;20.789;103.31;52.799;51.374
11/07/19 18:00;100.39;92.596;1013;9.0618;110.99;22.201;42.173
11/07/19 19:00;0;0;0;1.7507;116.29;3.5006;0
11/07/19 20:00;0;0;0;0;0;0;0
11/07/19 21:00;0;0;0;0;0;0;0
11/07/19 22:00;0;0;0;0;0;0;0
11/07/19 23:00;0;0;0;0;0;0;0
12/07/19 00:00;0;0;0;0;0;0;0
12/07/19 01:00;0;0;0;0;0;0;0
12/07/19 02:00;0;0;0;0;0;0;0
12/07/19 03:00;0;0;0;0;0;0;0
12/07/19 04:00;0;0;0;0;0;0;0
12/07/19 05:00;105.59;97.702;1116.7;5.1363;-113.6;33.8;31.715
12/07/19 06:00;285.6;268.86;3250.5;16.103;-106.14;139.2;38.474
12/07/19 07:00;393.53;374.7;4525.8;28.09;-98.56;206.2;44.184
12/07/19 08:00;359.8;345.78;4172.5;40.319;-90.579;315.6;43.229
12/07/19 09:00;675.64;651.75;7722.3;52.555;-80.978;180.5;56.49
12/07/19 10:00;740.56;716.97;8380.1;64.357;-66.754;286.3;61.158
12/07/19 11:00;679.73;658.89;7707.6;74.246;-38.139;322.5;60.209
12/07/19 12:00;773.02;751.44;8664.7;76.548;18.47;178.6;65.293
12/07/19 13:00;696.8;676.6;7829.1;68.623;58.281;119;63.471
12/07/19 14:00;636.7;615.65;7146.4;57.264;76.256;131.5;61.701
12/07/19 15:00;294.28;282.95;3329.3;45.122;87.118;194.4;47.105
12/07/19 16:00;385.16;367.96;4338;32.857;95.534;206.5;50.836
12/07/19 17:00;218.55;206.86;2404.2;20.75;103.17;112.2;44.719
12/07/19 18:00;100.45;92.992;1029.3;9.0148;110.86;30.199;39.151
12/07/19 19:00;8.838;8.503;49.376;1.6969;116.17;8.597;35.06
12/07/19 20:00;0;0;0;0;0;0;0
12/07/19 21:00;0;0;0;0;0;0;0
12/07/19 22:00;0;0;0;0;0;0;0
12/07/19 23:00;0;0;0;0;0;0;0
13/07/19 00:00;0;0;0;0;0;0;0
13/07/19 01:00;0;0;0;0;0;0;0
13/07/19 02:00;0;0;0;0;0;0;0
13/07/19 03:00;0;0;0;0;0;0;0
13/07/19 04:00;0;0;0;0;0;0;0
13/07/19 05:00;36.928;35.538;355.52;5.0334;-113.51;37.598;30.123
13/07/19 06:00;80.362;77.332;859.83;16.007;-106.03;89.598;32.439
13/07/19 07:00;135.4;130.29;1509.6;27.998;-98.442;152.2;35.43
13/07/19 08:00;214.96;206.84;2444.4;40.23;-90.44;239.5;40.051
13/07/19 09:00;514.23;495.72;5917.6;52.463;-80.808;228.1;51.405
13/07/19 10:00;686.54;665.42;7805.6;64.254;-66.54;148.7;59.517
13/07/19 11:00;566.7;548.96;6463.9;74.117;-37.959;295;56.502
13/07/19 12:00;592.06;572.64;6719.1;76.426;18.189;413.1;57.956
13/07/19 13:00;644.58;623.92;7301.2;68.556;57.95;326.7;59.59
13/07/19 14:00;538.61;520.29;6110.2;57.22;76.014;195.9;56.619
13/07/19 15:00;77.941;74.986;829.7;45.084;86.929;78.6;32.803
13/07/19 16:00;81.415;78.345;876.82;32.818;95.376;92.097;31.023
13/07/19 17:00;85.927;82.687;926.18;20.707;103.03;96.799;32.466
13/07/19 18:00;18.169;17.483;146.24;8.9628;110.73;22.095;30.13
13/07/19 19:00;0;0;0;1.6378;116.04;0.3946;0
13/07/19 20:00;0;0;0;0;0;0;0
13/07/19 21:00;0;0;0;0;0;0;0
13/07/19 22:00;0;0;0;0;0;0;0
13/07/19 23:00;0;0;0;0;0;0;0
14/07/19 00:00;0;0;0;0;0;0;0
14/07/19 01:00;0;0;0;0;0;0;0
14/07/19 02:00;0;0;0;0;0;0;0
14/07/19 03:00;0;0;0;0;0;0;0
14/07/19 04:00;0;0;0;0;0;1.0028;0
14/07/19 05:00;26.585;25.583;242.49;4.9278;-113.41;29.296;25.31
14/07/19 06:00;136.24;130.56;1537.2;15.908;-105.92;128.7;30.913
14/07/19 07:00;152.26;146.52;1732;27.905;-98.317;170.8;32.552
14/07/19 08:00;336.52;323.1;3926.5;40.139;-90.293;252.8;40.083
